feature,mean_gain
responder_1_close_roll3_mean,0.0004889117614078871
feature_69__ewm10,0.000488586982869558
feature_70__lag100,0.0004874596448656013
feature_31__rmean3,0.0004832033441609481
responder_0_prev_tail_lag2,0.0004792994358692576
feature_22__rstd14,0.0004791341520763648
feature_67__diff50,0.00047515461089716823
feature_64__ewm50,0.0004729507536286175
feature_58__lag1,0.00047157676074635857
feature_05__lag900,0.0004713523630635364
feature_34__ewm10,0.00046912387636159923
feature_21__lag950,0.0004683625928589303
feature_01__lag50,0.00046720727845734787
feature_39__ewm5,0.0004667268104190773
feature_20__rz3,0.0004645405437984727
feature_55__rmean3,0.0004636332415039174
feature_20__lag10,0.0004621649935648062
feature_50__lag1936,0.00046196301159924524
responder_6_prev_tail_lag1,0.00046165063959798615
responder_1_prevday_close_minus_mean,0.00046164293837076717
feature_49__ewm10,0.00046163551889780814
responder_5_prevday_close_minus_mean,0.00046112716666760244
feature_01,0.00046103335849259847
feature_13__rstd14,0.0004609891250386526
feature_75__rz3,0.00046060281222930406
feature_50__ewm5,0.0004602563762960304
feature_49__rmean14,0.00045859723277937644
time_bucket,0.0004568670122419237
responder_4_prev_tail_lag1,0.00045399414778002475
feature_21__lag968,0.0004537997978842507
responder_3_prevday_close_minus_mean,0.0004510334287756917
feature_70__rmean30,0.00044788724156754256
feature_54__rstd30,0.000446574729054641
feature_29,0.00044267131922456546
feature_36__rz30,0.00044004491742476886
feature_00__lag5808,0.0004376989296328268
feature_21__lag1,0.00043603056393800394
feature_21__rstd14,0.00043195429180194683
feature_20__rmean30,0.0004293113496447444
feature_37__lag950,0.00042831079955204686
feature_26__rz14,0.0004270272619306427
feature_38__lag1,0.0004256547185089737
feature_35__ewm10,0.00042353731732223385
feature_04__lag100,0.00042183071313775587
feature_31__ewm10,0.0004215246062772184
responder_4_same_t_prev14,0.0004144017293472212
feature_12__rmean14,0.0004106608133058171
feature_26__lag968,0.0004103406618448458
feature_57__ewm10,0.00040714510608935923
feature_39__rstd30,0.00040323968967586796
feature_25__ewm50,0.00040287448914272546
feature_26__lag950,0.00040027212663294677
feature_29__lag1,0.0003972394310054162
feature_26__lag500,0.0003970917803485007
feature_50,0.0003965431140480175
feature_20__rstd7,0.0003965012753847113
feature_01__lag6776,0.0003901443113985096
feature_30__rstd14,0.0003888256433126708
feature_76,0.0003884265894119254
feature_57__rmean7,0.00038677715127782847
feature_76__ewm5,0.0003867441765406777
feature_08__rstd7,0.00038618974762884224
feature_75__ewm10,0.0003822039334759099
feature_46__rmean14,0.0003804423508059735
feature_67__rmean14,0.00037935868059955766
feature_18__ewm5,0.00037887617241113436
feature_24__rstd3,0.0003777945665279488
feature_02__ewm5,0.00037590502390326733
feature_31__ewm50,0.0003753468576270495
feature_33__diff50,0.00037516786936241955
feature_38__lag4840,0.0003744573907462429
feature_28__lag500,0.0003726043195004079
feature_12__rmean30,0.0003723392528374975
feature_58__lag500,0.00037117169048885804
feature_67__lag968,0.00036942535512250534
feature_38__lag3872,0.00036936448887106067
feature_69__lag100,0.0003674408470662795
feature_72__rmean30,0.0003654305223245181
feature_57__lag100,0.00035931417172338286
feature_00__rstd30,0.0003589353243257321
feature_57__ewm5,0.000358712191090364
feature_42__lag3872,0.0003586747661171141
feature_72__rmean14,0.00035721627363909266
feature_16__ewm50,0.0003566776784725083
responder_5_prev_tail_lag1,0.0003561029155782965
feature_25,0.00035549388131878387
feature_74__rmean30,0.00035460968667604717
feature_50__rmean3,0.0003529044553710906
feature_05__lag2,0.0003492243804782285
feature_69__rmean7,0.0003491211540600977
feature_18__rmean3,0.00034871837797658225
feature_25__rstd3,0.00034592222000864615
feature_20__rmean7,0.00034558807145837836
feature_58__lag968,0.0003404362202378033
feature_61__diff10,0.0003321699347303887
feature_34__rmean7,0.0003303513618115252
feature_78__ewm10,0.0003301507688945228
feature_38__lag7744,0.00032647673997532073
feature_28__ewm50,0.00032613392031757144
feature_21__rmean7,0.0003256718374296814
feature_00__lag900,0.00032401235183738663
responder_7_same_t_prev21,0.00032395748578525267
feature_37__rstd14,0.0003224591152551657
feature_74__lag50,0.0003221796050299905
feature_47__lag1,0.0003207112360508615
feature_03__rstd30,0.000317752864992606
feature_21__rmean14,0.00031448409741748876
feature_42,0.00031416015539684016
responder_1_prevday_close,0.0003124171903337912
feature_05__ret50,0.0003114629381059167
feature_76__rz3,0.000309566025149498
feature_25__rmean30,0.0003077785178980352
feature_15__lag968,0.00030588693039089844
feature_34__lag7744,0.0003040456104284278
responder_1_same_t_last10_mean,0.00030368613725362
feature_73__ewm10,0.0003013244191682455
feature_04__diff50,0.0002994793725026422
feature_23__rstd7,0.000299279058438235
feature_04__lag6776,0.0002991168698520205
feature_72__lag950,0.00029845566444816076
responder_1_prev_tail_lag2,0.00029831049238079313
feature_35__lag4840,0.00029694606634055
feature_03__rmean14,0.00029683437219631
feature_29__rstd3,0.00029585018629953955
feature_36__lag10,0.0002957026143444051
feature_53__lag968,0.00029561684482549077
feature_07__rstd14,0.000294301605184759
feature_67__lag4840,0.0002922194648746977
feature_15__ewm5,0.0002918352697447573
feature_35__diff50,0.0002911997662557232
feature_02__lag5808,0.0002910003749086685
feature_04__lag3872,0.00028825651943633013
feature_37__lag7744,0.00028817431852995516
feature_18__diff50,0.0002878035294081599
feature_40__rmean14,0.0002851344663697739
responder_1_prev_tail_lag6,0.00028504181555223993
feature_74__lag1936,0.0002822396074127593
feature_14__rmean30,0.0002772729591214924
feature_08__lag10,0.00027622738068408255
feature_76__rmean3,0.0002761224726674169
feature_28,0.0002760522748564511
feature_74__ewm5,0.0002755213715750348
feature_74__rmean14,0.00027253717878872373
feature_69__rstd14,0.0002722734498142934
feature_52__rmean14,0.00027172748675760735
feature_04__lag1,0.0002709596573039639
feature_17__rmean14,0.0002685376337553712
feature_15__rmean3,0.00026100266137420706
responder_7_same_t_prev30,0.0002602944190451065
feature_47__lag5808,0.0002593380776222568
feature_72__lag900,0.00025799127051470217
feature_47__lag500,0.000255475935413512
feature_29__rmean14,0.00025491048309610664
feature_72__lag1936,0.00025349871209063624
feature_25__ewm10,0.00025302884328589275
feature_74__lag900,0.0002493336691905652
feature_51__rmean7,0.0002483423690541319
feature_12__rmean3,0.00024803975514914176
feature_49__rmean7,0.00024671638133949835
feature_46__ewm10,0.00024596703482248185
feature_29__ewm10,0.0002442964392162717
feature_12__ewm10,0.0002440284770817559
feature_14__lag7744,0.0002432644385103856
feature_74__lag100,0.00024013189369287777
feature_46__diff50,0.0002380941335876745
responder_4_same_t_prev30,0.00023706630112402775
feature_39__lag1,0.00023259293441485956
feature_58__lag10,0.00023204993519516752
feature_17__rstd14,0.0002281109140296925
feature_25__lag1,0.0002266963722220078
feature_34__rmean3,0.00022541094169840377
feature_52__rmean7,0.00022365003522463277
feature_34__ewm5,0.00022362246174277767
feature_15__lag3872,0.00022316420272323661
feature_69__lag968,0.0002225839420134682
feature_77__lag2,0.00022023818320767162
feature_38__lag10,0.00021490958101783012
feature_00__ewm10,0.00021245744212262864
feature_32__lag950,0.0002102892746343333
feature_12__lag968,0.00020615334137723458
feature_14__rstd14,0.0002057291966759927
feature_20__rstd3,0.0002046109868087677
feature_67__rstd14,0.00020007679762273857
feature_78__ewm5,0.00019572088085075952
feature_71__rstd14,0.0001951763064413682
feature_16__ewm10,0.0001936912473978315
feature_03__lag4840,0.0001932854609208103
feature_66__lag7744,0.00019327880288726396
feature_57,0.00018999336040558435
feature_64__ewm5,0.0001897146901218716
feature_28__ewm10,0.00018925689407012805
feature_70__lag950,0.00018685554276801728
feature_61__ret10,0.00018590533959834477
feature_08__diff10,0.00018557480457827557
feature_14,0.0001846399374985786
feature_50__lag900,0.00018255712778544826
feature_28__lag1,0.0001807722378529492
feature_74__lag968,0.0001789231763583665
prev1_same_t_std_9rep,0.00017831241808832744
feature_78__lag4840,0.00017661449583411502
feature_17__ewm10,0.0001727696412693501
feature_74__lag500,0.00016613209021001078
feature_01__rstd14,0.0001653784235061215
feature_33__lag50,0.00016527452652881483
feature_14__lag1,0.00016477899238278253
feature_39__rz3,0.00016431388236086905
feature_04__rstd14,0.00016389402613705084
feature_24__diff10,0.0001631979852335797
feature_25__rmean3,0.00016167671435171195
feature_16__ewm5,0.00016153260387239123
feature_73__lag500,0.00015853877799931767
feature_19__lag968,0.00015354949651401244
feature_78__lag968,0.0001523058488681118
feature_73__lag900,0.00014890999274661386
feature_03__rmean7,0.0001484023224326244
feature_14__lag500,0.00014835615977778024
feature_57__rmean3,0.0001464797281575941
feature_73__lag5808,0.0001451939013216666
responder_8_prevday_close,0.00014501296931408858
feature_32__rstd30,0.00014263502991958328
feature_17__ewm5,0.00014185660078363916
feature_61__diff3,0.00014125976273220882
feature_16__rmean14,0.00014102524204309073
feature_76__lag1936,0.00014067603118214845
feature_74__lag10,0.0001401944282389556
feature_44__rstd30,0.00013960677924469
feature_53__rz30,0.00013629888441942526
feature_46__ewm5,0.00013599958195178324
feature_62__lag6776,0.00013503113702805264
feature_02__rmean3,0.000134737400981872
feature_50__lag10,0.00013237319918728667
feature_75,0.0001290049330221771
feature_62,0.0001249975292142212
feature_42__rz7,0.00012310438404707194
feature_56__lag900,0.0001228499704002979
responder_3_same_t_prev14,0.0001227214127897754
feature_74__rstd14,0.00012026052074073893
feature_74__lag7744,0.00011949008529071847
feature_16,0.00011767303847348557
feature_57__lag968,0.00011693544659314361
feature_39__lag10,0.00011665347916068572
feature_78,0.0001164300266436506
feature_62__lag100,0.0001127173677327897
feature_01__ret50,0.00011247025848781753
feature_04__lag950,0.0001120444326366937
feature_77__lag2904,0.00011154818323775826
feature_74__lag6776,0.00011068355129864914
feature_72__lag500,0.00010922157797295365
feature_18__lag1,0.00010655090730492595
feature_00__rmean3,0.00010642809360126818
feature_78__lag7744,0.00010433292697429348
feature_65__lag5808,0.0001036340716547728
feature_22__diff10,0.00010107988524436976
feature_19__lag7744,0.00010096398855961126
feature_24__diff3,9.622567230428906e-05
feature_05__ret10,9.384026828259099e-05
feature_57__lag5808,9.29708738579654e-05
feature_24__ret10,8.897833991778451e-05
feature_15__rz3,8.788089222801267e-05
feature_17__lag10,8.638833463219851e-05
feature_35__lag500,8.597895078701972e-05
feature_62__lag968,8.537700649938616e-05
feature_46__lag4840,8.528483763124763e-05
feature_38__ret10,8.423438571966861e-05
feature_12__lag1,7.952609583898362e-05
feature_65__lag968,7.86967453466098e-05
responder_7_same_t_last10_slope,7.771295158513647e-05
feature_42__lag500,7.658928040378015e-05
feature_36__lag4840,7.345495023767464e-05
feature_53__lag500,7.311004748728652e-05
feature_44__rz7,7.010779114024385e-05
feature_17__lag2904,6.934939597651231e-05
feature_39__lag500,6.832220722694697e-05
feature_46__rmean3,6.73713502032243e-05
feature_17,6.732500573690917e-05
feature_06__rz7,6.69093587624914e-05
feature_78__rstd7,6.686342350768258e-05
feature_75__lag900,6.410958711894361e-05
feature_39__diff50,6.379175495536148e-05
feature_34,6.342209642252845e-05
feature_57__lag950,6.335197989839685e-05
feature_38__diff10,6.061693539751878e-05
feature_77__lag7744,5.857124461141349e-05
feature_18,5.49476268156463e-05
feature_58__rz3,5.272059384433547e-05
feature_17__lag2,5.183194257325987e-05
feature_02,4.7141116939001574e-05
feature_21__ret10,4.658809987237512e-05
responder_1_same_t_prev3,4.4298520046597475e-05
feature_75__rz14,4.3856813522626564e-05
feature_04__lag500,4.126782999805368e-05
feature_69__rstd7,4.0478249513642564e-05
feature_27__diff10,3.839105097593435e-05
feature_27__ret3,3.7508189118557505e-05
feature_24__ret3,3.732644361469987e-05
feature_37__rz30,3.181250495826839e-05
feature_55__rz30,2.9792205867399217e-05
feature_01__rstd7,2.837703446127758e-05
feature_16__lag10,2.5743687014368355e-05
feature_35__rstd14,1.7740689838255796e-05
feature_46__lag10,1.7599393027240726e-05
feature_25__diff3,1.6577657947958832e-05
feature_34__lag2,1.6273241101447206e-05
feature_34__lag1,1.5904501285819202e-05
feature_75__rz7,1.4395950468338048e-05
feature_15__rz30,1.2542004075017004e-05
feature_74__rz14,1.013220624750272e-05
feature_17__rstd7,8.661116080336767e-06
feature_20__ret3,6.146879576621468e-06
feature_08__rz7,3.812591891491672e-06
feature_35__rstd7,2.7237329104677596e-06
feature_16__rstd3,1.4299968634103085e-06
feature_68__lag900,1.2595736074710306e-06
feature_34__rstd7,2.099889296284502e-07
feature_17__diff3,0.0
feature_16__diff3,0.0
feature_15__diff3,0.0
